runway_id,airport_id,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,he_ident,he_latitude_deg,he_longitude_deg
242795,19543,KCQA,3795,75,ASP,1,0,8,40.48339844,-84.56690216,26,40.48469925,-84.55329895
243633,20595,KMZZ,6000,100,ASP,1,0,4,40.48350143,-85.68689728,22,40.49649811,-85.67379761
238933,4041,LETO,12001,217,ASP,1,0,4,40.48479843,-3.460700035,22,40.50870132,-3.431040049
238902,4019,LEMD,13084,197,ASP,1,0,14R,40.48490143,-3.576009989,32L,40.45569992,-3.546380043
247860,16518,C45,2784,40,ASPH-F,1,0,4,40.48609924,-89.77950287,22,40.49300003,-89.77519989
243685,15756,9IS2,3177,100,ASPH-TURF-F,0,0,18,40.48649979,-88.26760101,36,40.47779846,-88.26760101
244421,20038,KHDN,10000,150,ASP,1,0,10,40.48669815,-107.2340012,28,40.47570038,-107.2009964
242075,3778,KPIT,11500,200,CON,1,0,10R,40.48669815,-80.25189972,28L,40.48559952,-80.21060181
232867,6440,UBBB,10499,148,CON,1,0,17,40.48669815,50.06330109,35,40.45669937,50.06330109
245189,19437,KC15,5000,75,ASP,1,0,9,40.48809814,-89.68489838,27,40.48830032,-89.66690063
242074,3778,KPIT,9708,150,PEM,1,0,10C,40.48989868,-80.24629974,28C,40.48899841,-80.21140289
232866,6440,UBBB,13123,197,ASP,1,0,16,40.490929,50.030434,34,40.455917,50.041431
241926,19339,KAXV,5001,100,ASP,1,0,8,40.4917984,-84.30770111,26,40.49499893,-84.29019928
247861,16518,C45,2188,40,ASPH-TURF-F,0,0,18,40.49200058,-89.77890015,36,40.48600006,-89.77899933
246772,17078,D63,2510,48,ASPH-G,0,0,9,40.49319839,-123.6019974,27,40.49089813,-123.5940018
243634,20595,KMZZ,3596,100,ASP,1,0,15,40.4939003,-85.68190002,33,40.48540115,-85.67549896
243514,19459,KCAG,5600,100,ASP,1,0,7,40.49430084,-107.5319977,25,40.49620056,-107.512001
238903,4019,LEMD,11483,197,ASP,1,0,14L,40.49489975,-3.557869911,32R,40.47000122,-3.532579899
241927,19339,KAXV,2685,80,GRS,0,1,18,40.4958992,-84.3030014,36,40.48870087,-84.3030014
242077,3778,KPIT,8101,150,CON,1,0,14,40.49599838,-80.22489929,32,40.47990036,-80.20480347
242076,3778,KPIT,10502,150,PEM,1,0,10L,40.50230026,-80.27120209,28R,40.50139999,-80.23339844
249071,22672,N31,2221,150,TURF-G,0,0,10,40.50329971,-75.78710175,28,40.50320053,-75.77909851
249072,22672,N31,2460,240,ASPH-TURF-F,0,0,17,40.50650024,-75.78769684,35,40.50040054,-75.7838974
244366,20174,KIML,3058,300,GRE,0,0,3,40.50930023,-101.6230011,21,40.51520157,-101.6149979
245865,3841,KRDD,5067,150,ASP,1,0,12,40.51190186,-122.2969971,30,40.50120163,-122.2850037
244367,20174,KIML,5022,100,CON,1,0,13,40.51480103,-101.6259995,31,40.50370026,-101.6149979
242984,18394,K0V3,1275,300,TURF-G,0,0,5,40.51539993,-98.94709778,23,40.51720047,-98.94309998
242985,18394,K0V3,3900,60,CONC-G,1,0,16,40.51959991,-98.94750214,34,40.50920105,-98.94419861
245250,20553,KMQB,5101,100,ASP,1,0,9,40.5196991,-90.66100311,27,40.5196991,-90.6427002
245866,3841,KRDD,7003,150,ASP,1,0,16,40.52030182,-122.2949982,34,40.50109863,-122.2949982
240613,18788,K47N,3509,50,ASP,1,0,7,40.52170181,-74.60350037,25,40.52709961,-74.59320068
243831,21038,KSBS,4452,100,ASP,1,0,14,40.52170181,-106.8700027,32,40.51079941,-106.862999
236377,4293,LGTS,11286,164,ASP,1,0,10,40.52199936,22.95910072,28,40.51670074,22.98699951
245363,20733,KOKK,5201,150,ASP,1,0,5,40.52259827,-86.06729889,23,40.53269958,-86.05410004
328801,328800,US-0937,2500,60,Turf,0,0,18,40.52263641,-104.4583359,36,40.57577133,-104.458252
241615,18824,K4I9,3497,75,ASP,1,0,10,40.52460098,-82.85639954,28,40.5243988,-82.84380341
237027,4312,LIBG,10499,148,ASP,0,0,17,40.52510071,17.40119934,35,40.50999832,17.40519905
245251,20553,KMQB,3719,190,GRS,0,1,18,40.52569962,-90.65309906,36,40.51549911,-90.65309906
236378,4293,LGTS,7907,197,ASP,1,0,16,40.53030014,22.96759987,34,40.50920105,22.97439957
238904,4019,LEMD,13711,197,ASP,1,0,18R,40.53179932,-3.574850082,36L,40.49259949,-3.574630022
238905,4019,LEMD,11483,197,ASP,1,0,18L,40.5326004,-3.559380054,36R,40.50109863,-3.559210062
245364,20733,KOKK,4001,150,ASP,1,0,14,40.53269958,-86.06189728,32,40.52489853,-86.05169678
241715,18401,K10G,3498,65,ASPH-G,1,0,9,40.53689957,-81.96060181,27,40.53739929,-81.94809723
254870,12376,5I2,2143,93,TURF-F,1,0,9,40.54029846,-86.55249786,27,40.54029846,-86.54470062
239975,15755,9IS0,3408,70,ASPH,1,0,9,40.54320145,-91.33679962,27,40.54299927,-91.32460022
251362,18771,K43,2805,49,ASPH-G,0,0,17,40.54399872,-93.02610016,35,40.53639984,-93.02490234
240602,19826,KF62,4115,60,ASP,1,0,7,40.54639816,-123.189003,25,40.54719925,-123.1740036
256055,8323,1I9,2891,60,ASPH-F,1,0,18,40.54679871,-86.68139648,36,40.53889847,-86.68139648
237226,5609,RJSH,7380,148,ASP,1,0,7,40.54759979,141.4550018,25,40.55659866,141.4790039
237225,5609,RJSH,2548,45,ASP,0,0,6,40.55410004,141.4609985,24,40.55870056,141.4669952
239276,4552,LTCF,11483,148,CON,1,0,6,40.55530167,43.09640121,24,40.56890106,43.13359833
243161,19889,KFOT,4005,100,ASP,1,0,11,40.55730057,-124.1380005,29,40.55059814,-124.1269989
237227,5609,RJSH,1180,50,ASP,0,0,12,40.55920029,141.4680023,30,40.55810165,141.4720001
240116,21225,KTSO,4300,75,ASP,1,0,7,40.55929947,-81.08450317,25,40.56439972,-81.07050323
240351,20608,KN40,2439,50,ASP,1,0,7,40.56430054,-74.98220062,25,40.56819916,-74.97509766
241362,18499,KXLL,3950,75,ASP,1,0,7,40.56669998,-75.49610138,25,40.57220078,-75.48390198
243164,19561,KCTK,3295,60,ASP,1,0,9,40.5707016,-90.08170319,27,40.5707016,-90.06990051
243165,19561,KCTK,3899,75,ASP,1,0,18,40.57310104,-90.07389832,36,40.56240082,-90.07420349
241363,18499,KXLL,3159,75,ASP,1,0,15,40.57440186,-75.49359894,33,40.56829834,-75.48560333
240612,20044,KHEQ,5000,75,ASP,1,0,14,40.57529831,-102.2770004,32,40.56359863,-102.2679977
242572,20610,KN51,3735,120,COP,1,0,4,40.57540131,-74.73950195,22,40.58430099,-74.73290253
249410,23500,O85,2420,80,ASPH-F,0,0,15,40.57749939,-122.4079971,33,40.57089996,-122.4069977
240038,22923,NE30,3000,20,ASP,0,0,17,40.57780075,-99.42060089,35,40.56940079,-99.41999817
241245,19883,KFMZ,3011,60,CON,0,0,12,40.58539963,-97.57990265,30,40.57960129,-97.57219696
257263,22690,N85,2550,60,ASPH-G,0,0,8,40.58570099,-75.02349854,26,40.58869934,-75.01519775
242573,20610,KN51,3440,200,GRS,0,0,13,40.58860016,-74.74220276,31,40.58399963,-74.73139954
257264,22690,N85,1804,100,ASPH-TURF-G,0,0,13,40.58919907,-75.0223999,31,40.5868988,-75.01670074
251971,12377,5I6,2720,75,TURF-G,0,0,18,40.59069824,-86.25689697,36,40.58409882,-86.25689697
242199,18748,K3V5,3400,50,GRS,0,0,11L,40.59220123,-105.0459976,29R,40.58610153,-105.0360031
242198,18748,K3V5,5326,44,ASPH,1,0,11,40.59289932,-105.0490036,29,40.58380127,-105.0339966
242158,19349,KBAM,7299,150,ASP,1,0,3,40.59379959,-116.8850021,21,40.60699844,-116.8649979
241246,19883,KFMZ,4316,75,ASP,1,0,17,40.5945015,-97.57109833,35,40.58269882,-97.57109833
256988,23960,P34,2627,50,ASPH-F,0,0,8,40.59749985,-77.41000366,26,40.60039902,-77.40129852
239684,20088,KHSI,4501,75,CON,1,0,4,40.59889984,-98.43379974,22,40.60739899,-98.42199707
243695,16909,CO55,4000,60,ASPH,0,0,16,40.6026001,-105.1449966,34,40.59180069,-105.1419983
232859,73,UB12,8218,132,CON,0,0,17,40.60279846,49.55749893,35,40.58029938,49.55739975
241690,19247,KAFK,2550,150,GRS,0,0,5,40.60329819,-95.87149811,23,40.60800171,-95.86470032
242159,19349,KBAM,7300,100,ASP,1,0,12,40.6053009,-116.8820038,30,40.59009933,-116.8649979
241800,20149,KI95,4201,75,ASP,1,0,4,40.60630035,-83.64839935,22,40.61520004,-83.63870239
255874,15711,9G1,3550,100,ASPH-G,1,0,17,40.60820007,-79.82779694,35,40.59889984,-79.82440186
241324,21113,KSTK,2500,150,GVL,0,0,3,40.61029816,-103.2679977,21,40.61520004,-103.2610016
241315,20536,KMNN,5000,100,ASP,1,0,7,40.6114006,-83.07129669,25,40.61830139,-83.05570221
241691,19247,KAFK,4500,75,CON,1,0,15,40.61230087,-95.86959839,33,40.60150146,-95.86180115
237069,4374,LIRI,5427,148,ASP,0,0,5,40.61402893,14.90247536,23,40.62228394,14.91650581
239685,20088,KHSI,6451,100,CON,1,0,14,40.61439896,-98.43370056,32,40.59899902,-98.42209625
237281,6427,UAFO,10538,148,ASP,1,0,12,40.61584473,72.78065491,30,40.60005569,72.80958557
242643,20327,KLDJ,4137,100,ASP,1,0,9,40.61600113,-74.25180054,27,40.6189003,-74.23739624
237043,4330,LIEA,9843,148,ASP,1,0,2,40.61980057,8.283390045,20,40.64440155,8.298159599
348857,348856,US-5528,2500,75,Turf,0,0,18,40.62047577,-100.7264099,36,40.61360931,-100.7264328
241316,20536,KMNN,3498,100,ASP,1,0,13,40.62070084,-83.06880188,31,40.61589813,-83.05789948
244130,21236,KTVY,6100,100,ASP,1,0,17,40.6208992,-112.3509979,35,40.60419846,-112.3509979
244968,3622,KJFK,12079,200,Concrete - Grooved,1,0,04L,40.62200165,-73.78559875,22R,40.6487999,-73.76470184
241790,19478,KCEK,3370,150,GRS,0,0,13,40.62279892,-96.93090057,31,40.61640167,-96.92209625
241325,21113,KSTK,4692,75,CON,1,0,15,40.62310028,-103.2669983,33,40.61059952,-103.2630005
241791,19478,KCEK,4202,75,CON,1,0,17,40.62369919,-96.92479706,35,40.61209869,-96.92489624
239794,18435,K17V,3860,40,ASPH-P,1,0,8,40.625,-102.6029968,26,40.625,-102.5889969
239795,18435,K17V,1650,30,TURF-DIRT-P,0,0,17,40.625,-102.6029968,35,40.62060165,-102.6029968
244967,3622,KJFK,8400,200,ASP,1,0,04R,40.62540054,-73.77030182,22L,40.64519882,-73.75489807
240346,21088,KSMQ,2200,100,GRE,0,0,8,40.6257019,-74.67269897,26,40.62779999,-74.66529846
240347,21088,KSMQ,2733,65,ASP,1,0,12,40.62689972,-74.67520142,30,40.62450027,-74.66590118
239817,21261,KU42,5860,100,ASP,1,0,16,40.62749863,-111.9940033,34,40.61159897,-111.9919968
240348,21088,KSMQ,1900,200,GRS,0,0,17,40.62799835,-74.67199707,35,40.62319946,-74.67040253
252623,17607,H47,2980,60,ASPH-G,1,0,14,40.62929916,-123.4710007,32,40.62200165,-123.4660034
242835,20154,KIDI,4001,75,ASP,1,0,10,40.63280106,-79.11270142,28,40.63159943,-79.0983963
232873,3970,LAKO,7475,275,GRS,0,0,1,40.63560104,20.73889923,19,40.65570068,20.74430084
245889,3573,KGUS,12501,200,ASP,1,0,5,40.63579941,-86.16790009,23,40.66030121,-86.13639832
241211,18789,K47V,2200,290,GRS,0,0,17,40.63890076,-100.4710007,35,40.63290024,-100.4710007
241210,18789,K47V,3400,60,ASP,1,0,12,40.63940048,-100.473999,30,40.63359833,-100.4649963
342450,342449,US-3387,45,45,CON,0,0,H1,40.64191818,-76.09136963,-,,
256390,9368,2D7,3175,115,TURF-G,1,0,10,40.64680099,-81.5617981,28,40.64649963,-81.55039978
240632,3356,KABE,7600,150,ASP,1,0,6,40.64699936,-75.45059967,24,40.65999985,-75.4292984
244969,3622,KJFK,14511,200,Concrete,1,0,13R,40.64839935,-73.8167038,31L,40.62789917,-73.77159882
251581,12332,5D6,2530,75,TURF-G,0,0,9,40.64860153,-81.07379913,27,40.64860153,-81.06469727
355065,355064,07IA,1600,60,Turf,0,0,18,40.650081,-95.021511,36,40.645694,-95.021189
237057,4315,LIBR,5892,148,ASP,1,0,5,40.65230179,17.9368,23,40.66260147,17.95429993
240100,3773,KPIA,8003,150,ASP,1,0,4,40.65399933,-89.69470215,22,40.6711998,-89.67669678
240633,3356,KABE,5797,150,ASP,1,0,13,40.65520096,-75.44979858,31,40.64649963,-75.43219757
244720,18335,K08K,3745,60,ASPH-G,1,0,17,40.65570068,-98.08249664,35,40.645401,-98.08239746
236337,4252,LGAX,5956,98,ASP,0,0,13,40.65610123,22.4803009,31,40.64609909,22.49729919
242362,18506,K1Q2,4600,50,ASPH-P,1,0,16,40.65660095,-120.7679977,34,40.64400101,-120.7689972
244719,18335,K08K,3900,150,TURF-F,0,0,14,40.65670013,-98.08110046,32,40.64759827,-98.07330322
244970,3622,KJFK,10000,200,Concrete,1,0,13L,40.65779877,-73.79019928,31R,40.64369965,-73.75930023
238350,4438,LPAV,4593,164,ASP,0,0,17,40.66030121,-8.745639801,35,40.64810181,-8.741459846
244085,19902,KFSW,4002,75,CON,1,0,16,40.66450119,-91.32939911,34,40.65380096,-91.32610321
244795,18312,K02G,3503,75,ASPH-G,1,0,7,40.67100143,-80.64689636,25,40.67570114,-80.6359024
237058,4315,LIBR,10000,148,ASP,1,0,13,40.67219925,17.92989922,31,40.6554985,17.95030022
241338,20970,KRVL,5001,75,ASP,1,0,6,40.67290115,-77.63359833,24,40.68190002,-77.62000275
240101,3773,KPIA,10104,150,CON,1,0,13,40.67369843,-89.71389771,31,40.65719986,-89.68460083
240988,3521,KEWR,11000,150,ASP,1,0,04L,40.67539978,-74.17949677,22R,40.70259857,-74.16220093
240987,3521,KEWR,10000,150,ASP,1,0,04R,40.67760086,-74.17420197,22L,40.70230103,-74.15850067
239273,4539,LTBP,4603,130,ASP,0,0,8,40.6841011,29.37199974,26,40.68510056,29.38850021
243937,21234,KTVK,4100,75,CON,1,0,16,40.69070053,-92.90419769,34,40.68019867,-92.8986969
239274,4539,LTBP,4425,130,ASP,0,0,18,40.69440079,29.37639999,36,40.68220139,29.37560081
240989,3521,KEWR,6800,150,PEM,1,0,11,40.70280075,-74.18070221,29,40.70119858,-74.15630341
237126,5612,RJSM,10000,150,ASP,1,0,10,40.70439911,141.3500061,28,40.70199966,141.3860016
256340,23954,P09,2850,75,TURF-F,0,0,5,40.70510101,-80.03179932,23,40.71110153,-80.02519989
244327,21441,KZER,2270,140,GRS,0,0,4,40.70560074,-76.37049866,22,40.71099854,-76.36630249
244328,21441,KZER,4594,75,ASP,1,0,11,40.70640182,-76.38369751,29,40.70470047,-76.36730194
244324,19289,KAOH,5149,150,ASP,1,0,9,40.70690155,-84.0358963,27,40.70690155,-84.01740265
241628,19948,KGGP,4480,75,ASP,1,0,9,40.71120071,-86.38300323,27,40.7112999,-86.3667984
244325,19289,KAOH,3994,150,COM,0,1,14,40.71409988,-84.03130341,32,40.70629883,-84.02120209
244679,20483,KMCX,4002,60,ASP,1,0,18,40.71429825,-86.76689911,36,40.70330048,-86.76660156
251814,16515,C40,2600,100,TURF-F,0,0,9,40.71440125,-85.2507019,27,40.71440125,-85.24130249
240500,20152,KICL,5000,75,CON,1,0,2,40.71509933,-95.0306015,20,40.7276001,-95.02320099
250752,30672,UTKA,9770,125,CON,0,0,4,40.71839905,72.28140259,22,40.73709869,72.30660248
240327,19760,KENV,8000,150,ASP,1,0,8,40.71889877,-114.0429993,26,40.71900177,-114.0149994
251815,16515,C40,2230,100,TURF-F,0,0,18,40.71969986,-85.24909973,36,40.71260071,-85.24909973
238340,4466,LPVZ,4035,98,ASP,1,0,36,40.72000122,-7.888500214,19,40.73099899,-7.889550209
254286,14447,7W7,1770,120,TURF-G,0,0,18,40.72159958,-86.61620331,36,40.71670151,-86.61620331
245142,3539,KFRG,5516,150,ASP,1,0,1,40.72180176,-73.41429901,19,40.73690033,-73.41459656
255469,23485,O19,2270,50,ASPH-P,0,0,15,40.7220993,-123.9280014,33,40.7159996,-123.927002
237138,5605,RJSA,9846,200,ASP,1,0,6,40.72489929,140.6750031,24,40.74160004,140.7030029
240501,20152,KICL,2425,255,GRS,0,0,13,40.72520065,-95.02819824,31,40.72000122,-95.02279663
240328,19760,KENV,8001,100,ASP,1,0,12,40.7262001,-114.0429993,30,40.71070099,-114.0230026
240323,19716,KEAR,4498,75,CON,1,0,13,40.7322998,-99.00869751,31,40.72269821,-98.99859619
245143,3539,KFRG,6827,150,ASP,1,0,14,40.73460007,-73.42169952,32,40.72200012,-73.40350342
240324,19716,KEAR,7094,150,ASP,1,0,18,40.7364006,-99.00710297,36,40.71709824,-99.01039886
239306,4540,LTBQ,9842,98,ASP,1,0,9,40.73649979,30.06570053,27,40.73360062,30.10079956
244003,18831,K4K6,3401,50,CON,1,0,18,40.73680115,-92.42829895,36,40.72740173,-92.42819977
232880,6444,UDSG,10564,147,ASP,1,0,2,40.73709869,43.85169983,20,40.7635994,43.86700058
334326,23961,P37,2800,60,ASP,1,0,14,40.73730087,-79.59919739,32,40.73180008,-79.59210205
246529,23581,OH15,2500,104,TURF,0,0,1,40.74259949,-81.145401,19,40.74919891,-81.14309692
240011,18647,K33V,5901,75,ASP,1,0,3,40.74449921,-106.2789993,21,40.75579834,-106.2639999
253567,22677,N43,1956,165,ASPH-TURF-G,0,0,18,40.74480057,-75.2437973,36,40.73960114,-75.24210358
239999,21044,KSDA,5000,75,CON,1,0,4,40.74539948,-95.41840363,22,40.75540161,-95.40609741
232856,6441,UBBG,10827,148,CON,1,0,12,40.74801636,46.30479813,30,40.72979355,46.33547211
245462,20696,KO54,2980,50,ASP,1,0,18,40.74959946,-122.9199982,36,40.7417984,-122.9240036
240545,19975,KGQQ,3505,75,ASP,1,0,5,40.75009918,-82.72840118,23,40.75659943,-82.71910095
252238,9148,27IA,1800,60,TURF,0,0,9,40.75130081,-92.03410339,27,40.75130081,-92.02760315
356600,45518,88NV,6022,75,Dirt,1,0,5L,40.751926,-119.231664,23R,40.761096,-119.212907
356601,45518,88NV,6015,75,Dirt,1,0,5R,40.754679,-119.219112,23L,40.763046,-119.200192
240000,21044,KSDA,3299,75,CON,1,0,12,40.75600052,-95.42070007,30,40.75080109,-95.4108963
244475,18866,K50I,3504,50,ASP,1,0,9,40.75880051,-87.43450165,27,40.75870132,-87.42189789
250172,13155,69N,2455,50,ASPH-G,1,0,1,40.7602005,-75.60489655,19,40.76699829,-75.60479736
346000,345999,29IA,3049,80,Turf,0,0,17,40.76041412,-95.62419128,35,40.75211716,-95.12277222
244738,20196,KIWH,4401,75,ASP,1,0,9,40.76100159,-85.80789948,27,40.76119995,-85.79199982
356604,45518,88NV,50,50,Dirt,0,0,H3,40.765715,-119.206449,,,
244739,20196,KIWH,1938,30,ASP,1,0,18,40.76660156,-85.79599762,36,40.76129913,-85.79579926
356603,45518,88NV,50,50,Dirt,0,0,H2,40.766682,-119.216438,,,
356602,45518,88NV,50,50,Dirt,0,0,H1,40.76699,-119.212847,,,
256512,23579,OH13,1985,50,TURF-F,0,0,9,40.76810074,-82.39510345,27,40.76810074,-82.38800049
243692,3643,KLGA,7000,150,ASP,1,0,4,40.76919937,-73.88410187,22,40.78540039,-73.87069702
249052,9333,2C6,2809,150,TURF-G,1,0,2,40.77030182,-90.0759964,20,40.77759933,-90.07279968
245705,19417,KBVI,4501,100,ASP,1,0,10,40.77289963,-80.39949799,28,40.77209854,-80.38330078
237031,4316,LIBV,9846,148,ASP,1,0,14R,40.77500153,16.92219925,32L,40.75379944,16.94470024
244827,19411,KBTP,4005,100,ASP,1,0,8,40.77519989,-79.95659637,26,40.77859879,-79.94280243
244226,18430,K17G,3895,75,ASPH-G,1,0,4,40.77709961,-82.97879791,22,40.78580093,-82.97059631
241487,24010,PA39,4500,100,ASP,0,0,12,40.77899933,-77.22380066,30,40.7737999,-77.20899963
243268,20146,KI76,4001,60,ASP,1,0,1,40.78089905,-86.14689636,19,40.79180145,-86.14579773
244227,18430,K17G,2900,75,TURF-F,0,0,9,40.78139877,-82.98020172,27,40.78210068,-82.96970367
232869,3971,LAKV,9318,220,CON,1,0,14,40.78139877,19.8906002,32,40.76240158,19.91309929
237032,4316,LIBV,9829,98,ASP,1,0,14L,40.78170013,16.92219925,32R,40.76070023,16.94470024
243693,3643,KLGA,7000,150,ASP,1,0,13,40.78229904,-73.87850189,31,40.77209854,-73.85710144
248775,23489,O33,2700,60,ASPH-F,0,0,16,40.7845993,-124.211998,34,40.77719879,-124.211998
242160,20396,KLXN,3200,250,GRS,0,0,1,40.78530121,-99.77539825,19,40.79359818,-99.77179718
241552,3887,KSLC,4892,150,ASP,1,0,14,40.78570175,-111.9710007,32,40.7737999,-111.9629974
245727,3616,KISP,7006,150,ASP,1,0,6,40.78860092,-73.11239624,24,40.80220032,-73.09459686
245588,3425,KBRL,6702,150,PEM,1,0,18,40.78879929,-91.12390137,36,40.770401,-91.12380219
353862,353860,US-6781,1000,100,Turf,0,0,9,40.790583,-89.667522,27,40.790583,-89.663911
246371,7158,0D7,1955,110,TURF-G,0,0,9,40.79059982,-83.83260345,27,40.79059982,-83.82550049
245587,3425,KBRL,5350,100,CON,1,0,12,40.79140091,-91.13600159,30,40.78419876,-91.11920166
245728,3616,KISP,5034,150,ASP,1,1,10,40.79249954,-73.10800171,28,40.79249954,-73.08979797
239834,3698,KMMU,5999,150,ASP,1,0,5,40.79309845,-74.41919708,23,40.8064003,-74.40650177
242161,20396,KLXN,5489,100,CON,1,0,14,40.79700089,-99.78320313,32,40.78499985,-99.77130127
241555,3887,KSLC,9596,150,ASP,1,0,17,40.7989006,-111.961998,35,40.77259827,-111.961998
245730,3616,KISP,3175,75,ASP,0,0,15L,40.79899979,-73.0983963,33R,40.79290009,-73.09030151
244326,18722,K3MY,3600,60,ASPH-G,1,0,18,40.80020142,-89.61399841,36,40.79029846,-89.6128006
239835,3698,KMMU,3998,150,ASP,1,0,13,40.80089951,-74.42449951,31,40.79650116,-74.41130066
245729,3616,KISP,5186,150,ASP,1,0,15R,40.80220032,-73.1072998,33L,40.79219818,-73.09410095
240722,3506,KEKA,2028,50,ASP,0,1,7,40.80519867,-124.1220016,25,40.80630112,-124.1149979
240723,3506,KEKA,3000,75,ASPH-G,1,0,12,40.80630112,-124.1169968,30,40.80049896,-124.1090012
243498,19132,KPJC,4102,75,ASP,1,0,17,40.80709839,-80.16259766,35,40.7961998,-80.1588974
247527,23492,O39,2920,30,ASPH-P,0,0,17,40.80730057,-120.3659973,35,40.79930115,-120.3669968
241554,3887,KSLC,12004,150,ASP,1,0,16L,40.80739975,-111.9769974,34R,40.77460098,-111.9729996
241553,3887,KSLC,12000,150,CON,1,0,16R,40.80780029,-111.9990005,34L,40.77500153,-111.9950027
239990,18537,K22N,3000,60,ASPH-G,1,0,8,40.80799866,-75.76650238,26,40.81100082,-75.75640106
239852,3677,KMFD,6795,150,ASP,1,0,5,40.81150055,-82.52480316,23,40.82429886,-82.50689697
241189,3508,KEKO,7214,150,ASP,1,0,5,40.81909943,-115.8059998,23,40.82630157,-115.7809982
240472,20104,KHWV,4200,100,ASP,1,0,6,40.82160187,-72.87290192,24,40.82979965,-72.86219788
239305,4520,LTAP,9600,148,ASP,1,0,5,40.82170105,35.50790024,23,40.8370018,35.53609848
240473,20104,KHWV,4224,150,PEM,1,0,15,40.82229996,-72.87169647,33,40.81420135,-72.86090088
245042,21049,KSEG,4760,75,ASP,1,0,17,40.82540131,-76.86630249,35,40.81570053,-76.86129761
248931,8618,1PA5,1400,130,TURF,0,0,12,40.83050156,-80.41619873,30,40.83000183,-80.41120148
239853,3677,KMFD,9001,150,ASP,1,0,14,40.83309937,-82.52829742,32,40.81499863,-82.50610352
241190,3508,KEKO,2871,60,ASP,0,0,12,40.83330154,-115.7910004,30,40.82780075,-115.7829971
242308,19887,KFOK,5000,150,PEM,0,0,1,40.8348999,-72.63700104,19,40.84859848,-72.63780212
243803,20623,KN79,3297,75,ASP,1,0,8,40.83560181,-76.55809784,26,40.8382988,-76.54679871
242309,19887,KFOK,9000,150,PEM,1,0,6,40.83620071,-72.63899994,24,40.85449982,-72.61699677
242706,3920,KTEB,7000,150,ASP,1,0,1,40.83869934,-74.06040192,19,40.85789871,-74.05899811
243589,21300,KUNV,6701,150,ASP,1,0,6,40.8443985,-77.85710144,24,40.85549927,-77.83789825
235184,27189,ZBHH,11811,148,CON,1,1,08R,40.84479904,111.8040009,26L,40.85440063,111.8450012
242707,3920,KTEB,6013,150,ASP,1,0,6,40.84669876,-74.07029724,24,40.85770035,-74.05410004
235183,27189,ZBHH,11811,148,CON,1,0,8,40.84700012,111.8059998,26,40.85589981,111.8420029
242310,19887,KFOK,5000,150,ASP,1,0,15,40.84719849,-72.63960266,33,40.83789825,-72.626297
236338,4250,LGAL,8471,148,ASP,1,0,7,40.85250092,25.94169998,25,40.85919952,25.9708004
242758,20049,KHHG,5001,75,ASP,1,0,9,40.85319901,-85.4661026,27,40.85269928,-85.44799805
238955,4029,LERM,3281,33,ASP,0,0,1,40.85779953,-3.247770071,19,40.86669922,-3.246259928
241653,3647,KLNK,5400,100,PEM,1,0,17,40.86130142,-96.75080109,35,40.8465004,-96.75080109
241654,3647,KLNK,12901,200,PEM,1,0,18,40.86299896,-96.76170349,36,40.82759857,-96.76190186
245026,21125,KSWT,3400,150,GRE,0,0,4,40.86299896,-97.11389923,22,40.86940002,-97.10489655
244876,21332,KVNW,4000,75,ASP,1,0,9,40.86470032,-84.61669922,27,40.8647995,-84.60220337
244877,21332,KVNW,2610,105,GRS,0,0,18,40.86629868,-84.60160065,36,40.85919952,-84.60179901
241652,3647,KLNK,8649,150,PEM,1,0,14,40.86729813,-96.7696991,32,40.84790039,-96.75180054
244339,19476,KCDW,4553,80,ASP,1,0,4,40.86780167,-74.28630066,22,40.87860107,-74.27819824
245027,21125,KSWT,4200,75,CON,1,0,16,40.86930084,-97.10959625,34,40.85779953,-97.10810089
245669,18370,K0J9,3000,50,CONC-F,0,0,17,40.87189865,-97.35520172,35,40.86380005,-97.353302
239740,18408,K12G,1890,125,TURF-G,0,0,3,40.87220001,-82.69979858,21,40.87689972,-82.69689941
245706,19582,KCZD,4201,75,CON,1,0,13,40.87329865,-100.0090027,31,40.86489868,-99.99909973
245707,19582,KCZD,3000,300,GRE,0,0,18,40.87340164,-100.0009995,36,40.86529922,-100.0029984
240437,19381,KBJJ,5191,100,ASP,1,0,10,40.87480164,-81.89759827,28,40.87480164,-81.87889862
244143,19946,KGGF,4800,60,CON,1,0,15,40.87519836,-101.7369995,33,40.86380005,-101.7289963
241443,19409,KBTF,4700,70,ASP,1,0,16,40.87559891,-111.927002,34,40.8628006,-111.927002
239741,18408,K12G,3174,50,ASPH-F,1,0,18,40.87620163,-82.69689941,36,40.86750031,-82.69670105
256865,19476,KCDW,3721,75,ASPH-G,0,0,10,40.8771019,-74.28690338,28,40.87829971,-74.27349854
243928,20869,KPSB,5006,100,ASP,1,0,6,40.87779999,-78.09429932,24,40.88669968,-78.08049774
237034,4378,LIRN,8622,148,ASP,1,0,6,40.87979889,14.27750015,24,40.89229965,14.3039999
245731,18903,K5G7,4126,75,ASP,1,0,5,40.88190079,-83.87449646,23,40.88890076,-83.8628006
240619,20629,KN96,3640,40,ASP,1,0,7,40.88270187,-77.82170105,25,40.88819885,-77.81089783
253781,14925,8G8,1850,100,TURF-G,0,0,9,40.88349915,-80.8864975,27,40.88330078,-80.87979889
